State,FIPS,Average Annual Count,Recent Trend,incidence_rate_trend,county,State_Code,Cancer_Rate
South Carolina,45005,49,stable,0.7,Allendale,SC,0.3882
Texas,48091,617,falling,-4.9,Comal,TX,0.3881
Ohio,39013,378,stable,6.5,Belmont,OH,0.3881
Texas,48029,6846,stable,-1.9,Bexar,TX,0.3881
California,6093,271,falling,-3.5,Siskiyou,CA,0.38799999999999996
Alaska,2261,38,stable,0.5,Valdez-Cordova,AK,0.3879
Wyoming,56037,162,stable,2.3,Sweetwater,WY,0.3878
Nebraska,31175,25,stable,4.5,Valley,NE,0.3878
Missouri,29209,227,stable,-3.9,Stone,MO,0.38770000000000004
Texas,48453,3703,stable,-0.4,Travis,TX,0.38759999999999994
South Dakota,46101,32,stable,-1.5,Moody,SD,0.38759999999999994
Colorado,8027,37,falling,-10.0,Custer,CO,0.3875
Montana,30045,14,stable,-14.3,Judith Basin,MT,0.3873
Texas,48209,621,stable,-0.2,Hays,TX,0.3872
Oklahoma,40113,242,stable,-3.7,Osage,OK,0.3871
South Dakota,46135,114,stable,2.6,Yankton,SD,0.3871
Wyoming,56007,71,stable,2.3,Carbon,WY,0.3869
Virginia,51600,102,stable,-2.2,Fairfax City,VA,0.3868
Virginia,51660,147,stable,-1.0,Harrisonburg City,VA,0.38670000000000004
Oregon,41039,1785,stable,-2.4,Lane,OR,0.3865
Michigan,26111,413,stable,1.6,Midland,MI,0.3864
Nebraska,31031,34,stable,-9.1,Cherry,NE,0.38630000000000003
Arkansas,5057,108,stable,2.5,Hempstead,AR,0.38630000000000003
Idaho,16085,61,falling,-2.6,Valley,ID,0.38619999999999993
Colorado,8075,103,stable,0.1,Logan,CO,0.3859
North Dakota,38105,110,stable,-2.6,Williams,ND,0.3858
Idaho,16029,32,stable,-0.3,Caribou,ID,0.3856
Utah,49049,1404,stable,0.1,Utah,UT,0.38539999999999996
Texas,48009,49,stable,0.5,Archer,TX,0.38530000000000003
Arizona,4019,4853,stable,-0.4,Pima,AZ,0.38530000000000003
Texas,48087,14,stable,4.8,Collingsworth,TX,0.38520000000000004
Texas,48355,1460,stable,-0.4,Nueces,TX,0.38520000000000004
Utah,49003,191,falling,-0.6,Box Elder,UT,0.3851
Texas,48477,187,stable,-0.3,Washington,TX,0.385
Wyoming,56003,65,stable,-4.6,Big Horn,WY,0.3848
Wyoming,56043,44,stable,-3.3,Washakie,WY,0.38420000000000004
Texas,48047,35,stable,-10.9,Brooks,TX,0.38399999999999995
Washington,53077,956,stable,-0.8,Yakima,WA,0.38370000000000004
New Mexico,35053,82,stable,0.2,Socorro,NM,0.3836
Georgia,13043,53,stable,-0.5,Candler,GA,0.3835
Ohio,39067,88,stable,4.6,Harrison,OH,0.3835
Indiana,18123,96,stable,-4.9,Perry,IN,0.3831
South Dakota,46081,126,stable,-2.2,Lawrence,SD,0.3829
Nevada,32003,8443,stable,-2.7,Clark,NV,0.3829
Texas,48279,61,stable,-0.8,Lamb,TX,0.3828
Colorado,8013,1239,falling,-3.1,Boulder,CO,0.3826
Texas,48075,30,stable,-2.0,Childress,TX,0.3825
Texas,48031,64,stable,2.5,Blanco,TX,0.3824
Colorado,8099,58,stable,-0.3,Prowers,CO,0.3824
Colorado,8029,178,stable,-1.3,Delta,CO,0.3823
California,6037,39457,falling,-1.5,Los Angeles,CA,0.3823
Colorado,8103,29,stable,-4.6,Rio Blanco,CO,0.3822
Arkansas,5065,87,stable,-0.9,Izard,AR,0.3821
Missouri,29057,45,stable,-6.4,Dade,MO,0.3821
Michigan,26003,58,stable,1.9,Alger,MI,0.3816
Nebraska,31149,10,stable,-5.1,Rock,NE,0.3816
Colorado,8085,224,stable,1.1,Montrose,CO,0.38130000000000003
Michigan,26023,208,stable,3.1,Branch,MI,0.38130000000000003
Nebraska,31115,4,stable,15.2,Loup,NE,0.3811
Colorado,8087,122,stable,-1.3,Morgan,CO,0.3807
Texas,48445,55,stable,-4.4,Terry,TX,0.3806
Oklahoma,40129,18,stable,7.3,Roger Mills,OK,0.3806
Hawaii,15001,993,falling,-1.6,Hawaii,HI,0.3804
Texas,48103,17,stable,-2.4,Crane,TX,0.3804
North Dakota,38047,12,stable,-6.5,Logan,ND,0.3801
Washington,53065,243,falling,-9.3,Stevens,WA,0.38
Wisconsin,55109,338,stable,-5.5,St Croix,WI,0.3794
Maryland,24031,4414,stable,-1.6,Montgomery,MD,0.37929999999999997
Wyoming,56019,48,stable,4.4,Johnson,WY,0.37920000000000004
Texas,48219,96,stable,-1.4,Hockley,TX,0.37920000000000004
Missouri,29167,148,stable,-5.5,Polk,MO,0.3791
Texas,48465,189,stable,1.7,Val Verde,TX,0.3791
Oklahoma,40149,54,stable,4.2,Washita,OK,0.3789
Florida,12051,151,stable,-2.6,Hendry,FL,0.3789
Michigan,26073,234,stable,-5.1,Isabella,MI,0.3788
Texas,48171,170,stable,1.0,Gillespie,TX,0.3785
Alaska,2110,125,stable,-2.1,Juneau,AK,0.3784
California,6035,130,stable,0.7,Lassen,CA,0.37829999999999997
Texas,48061,1512,stable,-1.8,Cameron,TX,0.37829999999999997
Florida,12133,118,stable,5.0,Washington,FL,0.37820000000000004
Wyoming,56001,118,stable,0.8,Albany,WY,0.3781
Virginia,51173,172,stable,-4.5,Smyth,VA,0.3781
Oregon,41049,50,stable,-3.1,Morrow,OR,0.37799999999999995
New Mexico,35019,22,stable,-0.6,Guadalupe,NM,0.37789999999999996
Texas,48189,131,stable,0.8,Hale,TX,0.37770000000000004
Missouri,29063,57,stable,2.0,De Kalb,MO,0.37770000000000004
Texas,48463,115,stable,1.1,Uvalde,TX,0.3776
Texas,48489,82,stable,8.7,Willacy,TX,0.3775
North Dakota,38029,24,stable,3.7,Emmons,ND,0.37729999999999997
Texas,48473,168,stable,-3.5,Waller,TX,0.3771
Utah,49025,41,stable,-0.6,Kane,UT,0.3771
Texas,48299,154,stable,-3.5,Llano,TX,0.3769
Texas,48041,564,stable,-3.3,Brazos,TX,0.3766
Texas,48195,24,stable,14.5,Hansford,TX,0.3764
Oklahoma,40079,232,stable,7.6,Le Flore,OK,0.37629999999999997
Nevada,32007,176,stable,1.5,Elko,NV,0.37629999999999997
New Mexico,35015,238,falling,-0.9,Eddy,NM,0.37579999999999997
Utah,49041,89,stable,0.1,Sevier,UT,0.37529999999999997
Oklahoma,40127,64,stable,12.1,Pushmataha,OK,0.37520000000000003
Arizona,4003,655,stable,3.1,Cochise,AZ,0.375
Colorado,8039,111,stable,-3.2,Elbert,CO,0.375
Georgia,13309,33,stable,2.4,Wheeler,GA,0.37479999999999997
Ohio,39075,160,stable,1.4,Holmes,OH,0.37479999999999997
Michigan,26059,227,stable,6.1,Hillsdale,MI,0.37450000000000006
Colorado,8003,59,stable,-1.9,Alamosa,CO,0.37450000000000006
Arizona,4011,35,stable,14.1,Greenlee,AZ,0.37450000000000006
Texas,48249,167,stable,-0.6,Jim Wells,TX,0.37450000000000006
Texas,48259,192,stable,-2.7,Kendall,TX,0.37420000000000003
Virginia,51157,43,stable,-1.3,Rappahannock,VA,0.3739
South Dakota,46033,52,stable,0.1,Custer,SD,0.3739
Oregon,41015,162,stable,0.6,Curry,OR,0.3738
Texas,48185,129,stable,2.1,Grimes,TX,0.3736
Wyoming,56041,78,stable,-3.0,Uinta,WY,0.3736
Montana,30107,13,stable,-12.0,Wheatland,MT,0.3736
Missouri,29089,49,stable,2.2,Howard,MO,0.3736
Colorado,8073,26,stable,0.9,Lincoln,CO,0.3735
Texas,48127,43,stable,3.6,Dimmit,TX,0.37320000000000003
Hawaii,15007,347,stable,-0.9,Kauai,HI,0.373
Texas,48297,63,stable,1.8,Live Oak,TX,0.373
Missouri,29185,61,stable,1.7,St Clair,MO,0.37229999999999996
West Virginia,54023,65,stable,1.2,Grant,WV,0.3721
Texas,48019,130,stable,0.9,Bandera,TX,0.3721
North Carolina,37073,58,stable,8.1,Gates,NC,0.3721
Texas,48177,91,stable,-0.8,Gonzales,TX,0.3719
California,6031,466,falling,-6.0,Kings,CA,0.3718
California,6107,1489,falling,-1.4,Tulare,CA,0.37170000000000003
Texas,48341,71,stable,1.9,Moore,TX,0.3711
California,6043,116,falling,-1.9,Mariposa,CA,0.3711
Missouri,29125,45,stable,7.5,Maries,MO,0.371
Utah,49005,322,falling,-1.8,Cache,UT,0.3709
Wyoming,56005,148,stable,-0.4,Campbell,WY,0.3709
New Mexico,35009,176,falling,-0.6,Curry,NM,0.3708
Michigan,26039,84,stable,2.7,Crawford,MI,0.37070000000000003
Arkansas,5079,59,stable,-1.2,Lincoln,AR,0.37070000000000003
West Virginia,54089,76,stable,5.1,Summers,WV,0.37070000000000003
Texas,48157,2300,falling,-3.0,Fort Bend,TX,0.3704
North Dakota,38063,22,stable,7.5,Nelson,ND,0.3699
Texas,48357,35,stable,-9.8,Ochiltree,TX,0.3698
Texas,48131,51,stable,3.4,Duval,TX,0.3694
Texas,48151,22,stable,1.3,Fisher,TX,0.3693
Nebraska,31027,48,stable,0.8,Cedar,NE,0.3693
Texas,48025,115,stable,6.5,Bee,TX,0.3692
Virginia,51107,1125,stable,-3.4,Loudoun,VA,0.369
Texas,48493,203,stable,1.1,Wilson,TX,0.3689
Missouri,29211,32,stable,-8.6,Sullivan,MO,0.36879999999999996
Florida,12021,2290,stable,-0.6,Collier,FL,0.3687
Michigan,26005,499,stable,4.3,Allegan,MI,0.3686
Washington,53021,244,stable,-4.1,Franklin,WA,0.36850000000000005
Texas,48197,21,stable,6.0,Hardeman,TX,0.36850000000000005
Idaho,16005,313,falling,-1.2,Bannock,ID,0.36850000000000005
Alaska,2100,12,stable,-14.9,Haines,AK,0.3684
Texas,48501,28,stable,-3.3,Yoakum,TX,0.368
Colorado,8063,38,stable,1.5,Kit Carson,CO,0.36779999999999996
Texas,48255,61,stable,-4.2,Karnes,TX,0.36779999999999996
Colorado,8107,95,stable,-7.7,Routt,CO,0.3677
Missouri,29091,196,stable,-5.9,Howell,MO,0.3677
Washington,53003,122,stable,-12.6,Asotin,WA,0.3675
New Mexico,35005,272,falling,-3.0,Chaves,NM,0.36719999999999997
Alaska,2060,4,stable,-12.9,Bristol Bay,AK,0.3669
Montana,30005,28,stable,0.5,Blaine,MT,0.3666
New Mexico,35007,73,stable,-1.8,Colfax,NM,0.3666
Texas,48333,29,rising,23.9,Mills,TX,0.3666
Colorado,8125,45,stable,2.3,Yuma,CO,0.3665
Colorado,8047,26,stable,-7.7,Gilpin,CO,0.3657
Colorado,8071,79,stable,1.8,Las Animas,CO,0.3652
Georgia,13183,50,stable,-1.4,Long,GA,0.3651
Wisconsin,55091,40,stable,-9.2,Pepin,WI,0.3647
New Mexico,35025,229,falling,-0.8,Lea,NM,0.36450000000000005
Texas,48437,34,falling,-8.9,Swisher,TX,0.3639
Georgia,13093,67,stable,-1.6,Dooly,GA,0.36369999999999997
Texas,48013,190,stable,-4.8,Atascosa,TX,0.3636
Virginia,51610,51,stable,4.6,Falls Church City,VA,0.36299999999999993
Idaho,16077,32,stable,1.3,Power,ID,0.36299999999999993
Colorado,8009,20,stable,7.1,Baca,CO,0.3628
Michigan,26085,76,stable,-3.0,Lake,MI,0.3627
Puerto Rico,72001,15939,stable,-0.1,Adjuntas,PR,0.3627
Colorado,8055,45,stable,-3.2,Huerfano,CO,0.3626
Washington,53043,62,stable,5.5,Lincoln,WA,0.36250000000000004
Colorado,8089,95,stable,-5.5,Otero,CO,0.36219999999999997
Texas,48325,206,stable,-1.0,Medina,TX,0.36200000000000004
Virginia,51153,1336,stable,-1.4,Prince William,VA,0.3619
Nevada,32013,63,stable,6.7,Humboldt,NV,0.3617
Virginia,51121,312,stable,0.7,Montgomery,VA,0.3617
Georgia,13265,11,unknown,0.0,Taliaferro,GA,0.3615
Arkansas,5073,40,stable,-5.4,Lafayette,AR,0.3612
Montana,30039,20,falling,-17.6,Granite,MT,0.3612
Missouri,29009,181,stable,4.6,Barry,MO,0.361
New Mexico,35027,119,falling,-1.8,Lincoln,NM,0.3606
Georgia,13235,58,stable,-1.0,Pulaski,GA,0.3604
Montana,30011,7,stable,30.7,Carter,MT,0.3604
North Carolina,37095,28,stable,9.7,Hyde,NC,0.3603
Indiana,18087,135,stable,-0.7,La Grange,IN,0.3601
Arizona,4005,459,stable,1.4,Coconino,AZ,0.36
New Mexico,35023,23,stable,0.8,Hidalgo,NM,0.36
Texas,48395,81,stable,-5.5,Robertson,TX,0.36
Texas,48447,11,stable,-8.0,Throckmorton,TX,0.36
Texas,48345,8,rising,22.1,Motley,TX,0.3599
Virginia,51013,707,stable,-1.8,Arlington,VA,0.3594
Nebraska,31103,5,stable,-9.9,Keya Paha,NE,0.35930000000000006
Texas,48433,9,stable,6.5,Stonewall,TX,0.359
Florida,12043,73,stable,-6.7,Glades,FL,0.35840000000000005
Georgia,13307,14,stable,-0.1,Webster,GA,0.3582
Idaho,16065,76,stable,0.3,Madison,ID,0.358
Arizona,4021,1763,stable,-2.0,Pinal,AZ,0.3579
Washington,53037,171,stable,-3.7,Kittitas,WA,0.3575
Oregon,41023,42,stable,-12.6,Grant,OR,0.35729999999999995
Texas,48323,182,stable,3.0,Maverick,TX,0.3572
Nebraska,31135,16,stable,5.0,Perkins,NE,0.3563
Texas,48237,39,stable,-1.5,Jack,TX,0.35600000000000004
Virginia,51035,161,stable,8.3,Carroll,VA,0.3551000000000001
Texas,48389,51,stable,-0.9,Reeves,TX,0.3551000000000001
Alabama,1037,60,stable,5.6,Coosa,AL,0.3551000000000001
Georgia,13197,41,falling,-2.3,Marion,GA,0.3551000000000001
New Mexico,35033,24,stable,-0.1,Mora,NM,0.35450000000000004
Virginia,51685,41,stable,12.4,Manassas Park City,VA,0.3544
Alaska,2280,28,stable,-0.1,Wrangell-Petersburg,AK,0.3541000000000001
Texas,48101,9,stable,12.3,Cottle,TX,0.3536
Alaska,2220,36,stable,-2.8,Sitka,AK,0.3536
Florida,12077,32,stable,-5.5,Liberty,FL,0.3535
Michigan,26027,253,stable,1.0,Cass,MI,0.3535
Missouri,29203,42,falling,-13.9,Shannon,MO,0.3532
Wyoming,56023,78,stable,5.1,Lincoln,WY,0.353
Missouri,29153,56,stable,2.6,Ozark,MO,0.353
Washington,53059,56,stable,-4.8,Skamania,WA,0.353
Texas,48413,13,stable,-3.1,Schleicher,TX,0.3529
Louisiana,22107,26,falling,-4.7,Tensas,LA,0.35259999999999997
Oregon,41037,45,stable,-2.3,Lake,OR,0.35240000000000005
Colorado,8121,24,stable,-7.6,Washington,CO,0.3522
Washington,53001,59,stable,4.3,Adams,WA,0.3522
Oklahoma,40007,25,stable,-4.5,Beaver,OK,0.35200000000000004
Alaska,2188,20,stable,-7.3,Northwest Arctic,AK,0.3519
Georgia,13167,45,stable,0.0,Johnson,GA,0.3517
Idaho,16007,27,stable,0.0,Bear Lake,ID,0.35159999999999997
Oregon,41063,42,stable,-11.2,Wallowa,OR,0.35159999999999997
South Dakota,46071,12,stable,13.9,Jackson,SD,0.35159999999999997
Oregon,41001,92,stable,-15.0,Baker,OR,0.3515
Wyoming,56031,47,stable,-4.7,Platte,WY,0.3513
South Dakota,46063,5,stable,9.3,Harding,SD,0.35109999999999997
Colorado,8011,26,stable,3.5,Bent,CO,0.35109999999999997
Colorado,8051,55,stable,5.9,Gunnison,CO,0.35090000000000005
Michigan,26083,14,stable,2.3,Keweenaw,MI,0.3507
Alaska,2270,17,stable,8.2,Wade Hampton,AK,0.3502
North Dakota,38095,14,stable,-9.6,Towner,ND,0.35000000000000003
Utah,49017,25,stable,-0.6,Garfield,UT,0.3498
New Mexico,35047,136,stable,-0.3,San Miguel,NM,0.3497
New Mexico,35041,67,falling,-2.7,Roosevelt,NM,0.34909999999999997
Idaho,16003,26,falling,-2.9,Adams,ID,0.349
Idaho,16031,85,stable,-0.8,Cassia,ID,0.348
Arizona,4027,831,stable,1.5,Yuma,AZ,0.3479
Colorado,8109,32,stable,6.1,Saguache,CO,0.3479
Texas,48371,57,stable,0.1,Pecos,TX,0.3475
Virginia,51195,171,stable,-3.5,Wise,VA,0.3474
Idaho,16071,19,stable,-0.2,Oneida,ID,0.3474
Utah,49023,34,stable,-0.3,Juab,UT,0.3472
Missouri,29085,62,stable,2.2,Hickory,MO,0.3466
South Dakota,46129,30,stable,-1.8,Walworth,SD,0.3465
North Dakota,38025,17,stable,4.5,Dunn,ND,0.3465
South Dakota,46105,15,stable,-15.2,Perkins,SD,0.3464
Texas,48457,109,stable,-0.4,Tyler,TX,0.3464
Michigan,26013,42,stable,-3.0,Baraga,MI,0.3461
Montana,30057,48,stable,0.8,Madison,MT,0.346
Colorado,8067,221,stable,-8.3,La Plata,CO,0.3456
Texas,48369,35,stable,8.1,Parmer,TX,0.3456
Colorado,8083,124,falling,-7.9,Montezuma,CO,0.3453
South Dakota,46119,7,stable,-4.4,Sully,SD,0.3453
Virginia,51059,4029,stable,-3.0,Fairfax,VA,0.34509999999999996
Texas,48327,13,stable,6.3,Menard,TX,0.34430000000000005
Oregon,41045,125,stable,-10.8,Malheur,OR,0.3442
Texas,48165,52,stable,2.8,Gaines,TX,0.3438
Michigan,26089,128,stable,3.2,Leelanau,MI,0.3436
Georgia,13037,26,falling,-3.7,Calhoun,GA,0.3435
Wyoming,56011,35,stable,9.8,Crook,WY,0.34340000000000004
Texas,48079,12,stable,-4.3,Cochran,TX,0.34190000000000004
Texas,48163,60,stable,3.7,Frio,TX,0.34159999999999996
Michigan,26071,75,stable,1.8,Iron,MI,0.3411
Michigan,26037,314,stable,0.9,Clinton,MI,0.3411
Nebraska,31063,13,stable,2.6,Frontier,NE,0.3407
New Mexico,35045,451,falling,-0.6,San Juan,NM,0.3406
New Mexico,35017,155,falling,-1.5,Grant,NM,0.33990000000000004
Montana,30019,10,stable,-9.4,Daniels,MT,0.33979999999999994
Texas,48267,25,stable,1.0,Kimble,TX,0.3394
Wyoming,56015,68,stable,1.8,Goshen,WY,0.33930000000000005
Colorado,8037,160,stable,-4.3,Eagle,CO,0.33880000000000005
New Mexico,35006,104,stable,-0.4,Cibola,NM,0.3387
Texas,48065,27,stable,12.1,Carson,TX,0.33759999999999996
Alaska,2232,14,stable,3.4,Skagway-Hoonah-Angoon,AK,0.33740000000000003
Virginia,51510,489,stable,-2.6,Alexandria City,VA,0.337
Nebraska,31183,4,stable,-0.8,Wheeler,NE,0.3368
Florida,12079,86,stable,-1.8,Madison,FL,0.336
Arkansas,5101,43,stable,4.1,Newton,AR,0.33520000000000005
Colorado,8113,27,stable,4.3,San Miguel,CO,0.335
California,6091,18,stable,-0.5,Sierra,CA,0.3337
Virginia,51185,202,stable,-3.8,Tazewell,VA,0.33360000000000006
Michigan,26105,146,stable,1.4,Mason,MI,0.33360000000000006
Arizona,4017,411,stable,-2.9,Navajo,AZ,0.3332
Texas,48215,2307,stable,-2.4,Hidalgo,TX,0.3332
Arizona,4007,297,stable,-0.1,Gila,AZ,0.3329
Ohio,39121,74,stable,-3.1,Noble,OH,0.33249999999999996
Texas,48305,24,stable,15.8,Lynn,TX,0.33229999999999993
Colorado,8105,52,stable,-4.1,Rio Grande,CO,0.3322
Alaska,2050,39,stable,13.7,Bethel,AK,0.3322
Idaho,16081,31,stable,-2.0,Teton,ID,0.3319
Missouri,29067,71,stable,0.2,Douglas,MO,0.3309
Idaho,16041,44,stable,-0.3,Franklin,ID,0.3303
Texas,48507,39,stable,3.0,Zavala,TX,0.3297
Virginia,51191,259,stable,-9.0,Washington,VA,0.3293
Texas,48385,21,stable,-0.4,Real,TX,0.32869999999999994
Texas,48359,7,stable,-0.2,Oldham,TX,0.3284
Texas,48205,21,stable,-1.6,Hartley,TX,0.32780000000000004
Colorado,8007,62,stable,-3.5,Archuleta,CO,0.32770000000000005
Florida,12063,212,stable,1.9,Jackson,FL,0.32770000000000005
Texas,48095,16,stable,-2.6,Concho,TX,0.3269
Oregon,41025,37,stable,4.3,Harney,OR,0.3266
Nevada,32017,24,stable,-1.2,Lincoln,NV,0.32649999999999996
Texas,48043,42,stable,0.7,Brewster,TX,0.32610000000000006
Texas,48479,659,stable,-1.3,Webb,TX,0.3259
Montana,30051,11,stable,-9.4,Liberty,MT,0.32549999999999996
Arkansas,5133,59,stable,-6.3,Sevier,AR,0.32549999999999996
West Virginia,54017,40,rising,5.6,Doddridge,WV,0.325
New Mexico,35039,162,stable,-0.6,Rio Arriba,NM,0.3247
Missouri,29149,52,stable,-15.9,Oregon,MO,0.32410000000000005
New Mexico,35055,161,falling,-0.8,Taos,NM,0.32310000000000005
Texas,48317,17,stable,-0.4,Martin,TX,0.32299999999999995
Colorado,8053,4,stable,-8.3,Hinsdale,CO,0.32270000000000004
Texas,48137,10,stable,-14.0,Edwards,TX,0.3225
New Mexico,35049,678,falling,-4.1,Santa Fe,NM,0.322
Colorado,8097,75,stable,-1.1,Pitkin,CO,0.32110000000000005
Nevada,32027,26,stable,14.8,Pershing,NV,0.3209
Nebraska,31165,7,stable,-23.9,Sioux,NE,0.3195
Wisconsin,55093,142,stable,-1.5,Pierce,WI,0.31899999999999995
Colorado,8093,75,stable,-6.2,Park,CO,0.3186
Georgia,13271,64,falling,-1.4,Telfair,GA,0.31760000000000005
Washington,53075,118,falling,-17.2,Whitman,WA,0.31670000000000004
Michigan,26015,243,stable,2.8,Barry,MI,0.3165
Virginia,51141,94,stable,6.8,Patrick,VA,0.31560000000000005
Texas,48105,14,stable,-5.2,Crockett,TX,0.3145
Utah,49039,87,stable,-11.3,Sanpete,UT,0.3144
Nevada,32033,39,stable,5.9,White Pine,NV,0.3111
Colorado,8115,12,stable,-7.7,Sedgwick,CO,0.3099
Montana,30033,6,stable,9.8,Garfield,MT,0.30810000000000004
Colorado,8065,23,stable,-6.9,Lake,CO,0.3074
California,6051,49,stable,-1.3,Mono,CA,0.30720000000000003
Texas,48311,4,unknown,0.0,McMullen,TX,0.30569999999999997
Virginia,51167,120,falling,-9.9,Russell,VA,0.30510000000000004
Arizona,4023,166,stable,2.0,Santa Cruz,AZ,0.3045
Wyoming,56027,12,stable,-16.7,Niobrara,WY,0.3045
Arizona,4012,125,stable,1.0,La Paz,AZ,0.3036
Colorado,8049,52,stable,0.6,Grand,CO,0.3036
Colorado,8023,18,stable,-11.3,Costilla,CO,0.3025
Texas,48411,26,stable,1.4,San Saba,TX,0.3024
New Mexico,35031,202,falling,-4.0,McKinley,NM,0.302
Utah,49055,11,stable,-0.4,Wayne,UT,0.3013
Texas,48247,18,stable,0.9,Jim Hogg,TX,0.30119999999999997
North Dakota,38053,30,stable,-1.3,McKenzie,ND,0.3011
Wyoming,56035,36,stable,3.1,Sublette,WY,0.3011
Washington,53019,35,stable,-2.8,Ferry,WA,0.2995
Nebraska,31167,22,stable,-5.0,Stanton,NE,0.2992
Texas,48421,10,stable,-3.4,Sherman,TX,0.29850000000000004
Nevada,32029,21,stable,-4.4,Storey,NV,0.29760000000000003
Colorado,8025,18,stable,1.3,Crowley,CO,0.2962
Texas,48505,38,stable,-1.3,Zapata,TX,0.2959
Texas,48461,12,rising,14.9,Upton,TX,0.29410000000000003
Texas,48417,14,stable,-3.2,Shackelford,TX,0.294
Alaska,2068,6,stable,3.1,Denali,AK,0.2935
Texas,48125,10,stable,-0.1,Dickens,TX,0.2921
California,6003,5,stable,3.4,Alpine,CA,0.29059999999999997
South Dakota,46031,11,stable,3.9,Corson,SD,0.2884
Colorado,8021,30,stable,-1.0,Conejos,CO,0.28769999999999996
Texas,48283,21,stable,8.6,La Salle,TX,0.2852
Nevada,32015,19,stable,-12.6,Lander,NV,0.28509999999999996
Colorado,8057,5,stable,7.3,Jackson,CO,0.2828
Texas,48319,20,stable,6.4,Mason,TX,0.2814
New Mexico,35059,17,stable,6.3,Union,NM,0.2806
Texas,48295,11,stable,16.3,Lipscomb,TX,0.2805
Florida,12059,73,stable,-3.7,Holmes,FL,0.2776
Utah,49037,40,stable,0.1,San Juan,UT,0.27610000000000007
Mississippi,28055,5,stable,-14.1,Issaquena,MS,0.2727
Arizona,4001,204,falling,-6.4,Apache,AZ,0.2721
Colorado,8033,8,stable,-12.1,Dolores,CO,0.2703
Virginia,51027,86,stable,-2.3,Buchanan,VA,0.266
Virginia,51169,91,stable,-12.5,Scott,VA,0.26560000000000006
North Dakota,38023,10,stable,19.0,Divide,ND,0.2633
Virginia,51105,88,stable,-6.5,Lee,VA,0.2623
Montana,30055,8,stable,18.6,McCone,MT,0.26180000000000003
Virginia,51520,62,stable,-10.2,Bristol City,VA,0.2614
Texas,48431,4,stable,11.0,Sterling,TX,0.2589
Texas,48271,14,stable,14.4,Kinney,TX,0.2569
Washington,53023,10,stable,-1.1,Garfield,WA,0.2553
New Mexico,35003,21,falling,-8.4,Catron,NM,0.25399999999999995
Texas,48229,10,stable,0.1,Hudspeth,TX,0.2519
Montana,30109,5,stable,1.5,Wibaux,MT,0.2447
Nebraska,31085,3,stable,2.7,Hayes,NE,0.2414
Colorado,8117,70,stable,-6.8,Summit,CO,0.24100000000000002
Texas,48243,11,stable,-2.1,Jeff Davis,TX,0.23710000000000003
Utah,49033,7,falling,-2.3,Rich,UT,0.2353
Nevada,32011,6,falling,-12.9,Eureka,NV,0.2275
Texas,48109,7,stable,17.1,Culberson,TX,0.21810000000000002
