County,State,Number_Of_NPL_Sites,NPL_Score_Sum,Number_Of_Harmful_Power_Plants,Generation_5years_Total,Incident_Rate_Trend,Recent_5years_Trend,Time_Adjusted_Cancer_Rate,NPL_Status,Powerplants_Status
Cole,Missouri,0,0.0,2,-1.6149999999999998,-0.6,stable,0.4419,No NPL Sites,Two Harmful Powerplants
Mineral,West Virginia,1,50.0,1,5870.293025000001,-2.3,stable,0.4418,Have NPL Sites,One Harmful Powerplants
Weakley,Tennessee,0,0.0,1,812.596,1.6,stable,0.4418,No NPL Sites,One Harmful Powerplants
Orange,North Carolina,0,0.0,2,125.762,2.9,rising,0.4418,No NPL Sites,Two Harmful Powerplants
Winston,Mississippi,1,62.2,0,0.0,-4.1,stable,0.4418,Have NPL Sites,No Harmful Powerplants
Washington,Oklahoma,0,0.0,0,0.0,-2.3,stable,0.4418,No NPL Sites,No Harmful Powerplants
Bath,Virginia,0,0.0,0,-4505.210999999998,18.8,rising,0.4417,No NPL Sites,No Harmful Powerplants
Pope,Arkansas,0,0.0,1,66373.411,1.0,stable,0.4417,No NPL Sites,One Harmful Powerplants
Benton,Arkansas,0,0.0,1,14517.851974,0.1,stable,0.4417,No NPL Sites,One Harmful Powerplants
Preston,West Virginia,0,0.0,0,0.0,-2.2,stable,0.4415,No NPL Sites,No Harmful Powerplants
Braxton,West Virginia,0,0.0,0,0.0,-1.2,stable,0.4415,No NPL Sites,No Harmful Powerplants
Warren,North Carolina,0,0.0,0,138.03500000000003,-1.1,stable,0.4415,No NPL Sites,No Harmful Powerplants
El Dorado,California,0,0.0,1,6664.99306,-0.9,falling,0.4415,No NPL Sites,One Harmful Powerplants
McMinn,Tennessee,0,0.0,0,0.0,0.4,stable,0.4415,No NPL Sites,No Harmful Powerplants
Gooding,Idaho,0,0.0,1,4338.723999999998,-0.6,stable,0.4415,No NPL Sites,One Harmful Powerplants
Fairfield,South Carolina,0,0.0,0,0.0,0.2,stable,0.4413,No NPL Sites,No Harmful Powerplants
Grundy,Missouri,0,0.0,2,10.014,1.5,stable,0.4412,No NPL Sites,Two Harmful Powerplants
Cavalier,North Dakota,0,0.0,0,3717.909,0.6,stable,0.4412,No NPL Sites,No Harmful Powerplants
Iowa,Wisconsin,0,0.0,0,0.0,0.2,stable,0.4411,No NPL Sites,No Harmful Powerplants
Lynchburg City,Virginia,0,0.0,0,2.5980000000000003,0.9,stable,0.4411,No NPL Sites,No Harmful Powerplants
Chambers,Texas,0,0.0,3,21037.017000000003,1.3,stable,0.441,No NPL Sites,More Than Two Harmful Powerplants
Tompkins,New York,0,0.0,2,3850.7070139999987,-2.7,falling,0.441,No NPL Sites,Two Harmful Powerplants
Grant,North Dakota,0,0.0,0,0.0,-13.4,stable,0.4409000000000001,No NPL Sites,No Harmful Powerplants
Greenwood,South Carolina,0,0.0,0,252.15200000000002,-3.5,falling,0.4409000000000001,No NPL Sites,No Harmful Powerplants
Monroe,Indiana,3,104.79,0,2.092,-1.0,stable,0.4409000000000001,Have NPL Sites,No Harmful Powerplants
Alfalfa,Oklahoma,0,0.0,0,0.0,2.6,stable,0.4408,No NPL Sites,No Harmful Powerplants
Escambia,Alabama,0,0.0,1,1384.457585,-0.6,stable,0.4407,No NPL Sites,One Harmful Powerplants
Seneca,Ohio,0,0.0,0,0.0,-3.0,stable,0.4407,No NPL Sites,No Harmful Powerplants
Houston,Alabama,0,0.0,3,74196.89944600001,1.1,stable,0.4407,No NPL Sites,More Than Two Harmful Powerplants
Marin,California,0,0.0,1,18.837,-0.6,falling,0.4407,No NPL Sites,One Harmful Powerplants
Gray,Texas,0,0.0,1,11386.243999999999,-6.6,falling,0.4407,No NPL Sites,One Harmful Powerplants
Marion,Texas,0,0.0,0,0.0,-0.1,stable,0.4406,No NPL Sites,No Harmful Powerplants
Dillon,South Carolina,0,0.0,0,0.0,-3.4,stable,0.4406,No NPL Sites,No Harmful Powerplants
Taylor,Florida,0,0.0,1,1689.5342059999998,-2.9,falling,0.4406,No NPL Sites,One Harmful Powerplants
Middlesex,Massachusetts,14,734.18,7,27620.764069999997,-2.4,falling,0.4404,Have NPL Sites,More Than Two Harmful Powerplants
Baylor,Texas,0,0.0,0,1337.4189999999999,-16.7,stable,0.4404,No NPL Sites,No Harmful Powerplants
Greene,Ohio,2,127.18,1,13.7,-0.3,stable,0.4403,Have NPL Sites,One Harmful Powerplants
St Lucie,Florida,0,0.0,2,87445.487056,-1.5,stable,0.4403,No NPL Sites,Two Harmful Powerplants
Clay,Texas,0,0.0,0,0.0,0.0,stable,0.4402,No NPL Sites,No Harmful Powerplants
Roanoke,Virginia,0,0.0,0,18.455,-3.0,stable,0.4402,No NPL Sites,No Harmful Powerplants
Davis,Iowa,0,0.0,1,0.314,0.3,stable,0.4402,No NPL Sites,One Harmful Powerplants
Miami,Ohio,4,215.99,1,0.8809999999999999,0.2,stable,0.4402,Have NPL Sites,One Harmful Powerplants
Lyman,South Dakota,0,0.0,0,0.0,-3.3,stable,0.4402,No NPL Sites,No Harmful Powerplants
Monroe,Alabama,0,0.0,2,2410.8526260000003,-2.3,stable,0.4401,No NPL Sites,Two Harmful Powerplants
Knox,Texas,0,0.0,0,2225.864,7.6,stable,0.44,No NPL Sites,No Harmful Powerplants
Wilcox,Georgia,0,0.0,0,0.0,-0.3,stable,0.44,No NPL Sites,No Harmful Powerplants
St Marys,Maryland,0,0.0,0,0.0,-3.8,stable,0.44,No NPL Sites,No Harmful Powerplants
Blount,Alabama,0,0.0,0,0.0,0.1,stable,0.44,No NPL Sites,No Harmful Powerplants
Wayne,Pennsylvania,0,0.0,0,254.658,-0.9,stable,0.4399,No NPL Sites,No Harmful Powerplants
Chesterfield,South Carolina,0,0.0,0,0.0,0.0,stable,0.4399,No NPL Sites,No Harmful Powerplants
Ionia,Michigan,2,89.3,1,53.527,-1.6,stable,0.4398,Have NPL Sites,One Harmful Powerplants
Box Butte,Nebraska,0,0.0,0,0.0,0.5,stable,0.4397,No NPL Sites,No Harmful Powerplants
Kewaunee,Wisconsin,1,39.99,1,173.16262,1.0,stable,0.4396000000000001,Have NPL Sites,One Harmful Powerplants
Perry,Missouri,0,0.0,0,0.0,-2.8,stable,0.4396000000000001,No NPL Sites,No Harmful Powerplants
Yamhill,Oregon,1,71.78,1,198.91000000000008,0.3,stable,0.4395000000000001,Have NPL Sites,One Harmful Powerplants
Canadian,Oklahoma,0,0.0,2,7353.336020000002,-3.5,stable,0.4394,No NPL Sites,Two Harmful Powerplants
Union,North Carolina,0,0.0,2,180.515,-0.8,stable,0.4394,No NPL Sites,Two Harmful Powerplants
Humboldt,California,1,50.0,4,2977.3660110000005,-1.3,falling,0.4394,Have NPL Sites,More Than Two Harmful Powerplants
Freestone,Texas,0,0.0,2,47564.518069,-0.9,stable,0.4393,No NPL Sites,Two Harmful Powerplants
Hardin,Illinois,0,0.0,0,0.0,2.2,stable,0.4393,No NPL Sites,No Harmful Powerplants
La Crosse,Wisconsin,1,42.47,3,3435.4609829999995,-1.5,stable,0.4393,Have NPL Sites,More Than Two Harmful Powerplants
Hot Spring,Arkansas,0,0.0,3,18597.773999999998,-0.2,stable,0.4393,No NPL Sites,More Than Two Harmful Powerplants
Bertie,North Carolina,0,0.0,0,42.22978,1.9,stable,0.4392,No NPL Sites,No Harmful Powerplants
Franklin,Pennsylvania,2,71.72,5,533.37,0.5,stable,0.4392,Have NPL Sites,More Than Two Harmful Powerplants
Trempealeau,Wisconsin,0,0.0,1,0.531,0.8,stable,0.4391,No NPL Sites,One Harmful Powerplants
Hamilton,Texas,0,0.0,0,0.0,0.9,stable,0.4391,No NPL Sites,No Harmful Powerplants
Talbot,Georgia,0,0.0,1,1659.7140080000006,-0.1,stable,0.4389,No NPL Sites,One Harmful Powerplants
Putnam,Illinois,0,0.0,0,0.0,-7.4,stable,0.4389,No NPL Sites,No Harmful Powerplants
York,Nebraska,2,93.33,1,0.112,0.0,stable,0.4386999999999999,Have NPL Sites,One Harmful Powerplants
Buena Vista,Iowa,0,0.0,1,2261.3160000000003,-0.9,falling,0.4386999999999999,No NPL Sites,One Harmful Powerplants
Halifax,Virginia,0,0.0,1,723.1233439999999,10.0,rising,0.4386999999999999,No NPL Sites,One Harmful Powerplants
Anson,North Carolina,0,0.0,0,51.61500000000001,-4.0,stable,0.4386,No NPL Sites,No Harmful Powerplants
Columbia,Oregon,0,0.0,4,14144.476003000002,-3.7,stable,0.4385,No NPL Sites,More Than Two Harmful Powerplants
Aransas,Texas,0,0.0,0,0.0,-0.1,stable,0.4385,No NPL Sites,No Harmful Powerplants
Kane,Illinois,1,42.76,8,898.14,0.4,stable,0.4385,Have NPL Sites,More Than Two Harmful Powerplants
Cherokee,Oklahoma,0,0.0,0,0.0,-2.3,stable,0.4385,No NPL Sites,No Harmful Powerplants
Vernon,Missouri,0,0.0,1,-0.47200000000000003,-4.9,stable,0.4384000000000001,No NPL Sites,One Harmful Powerplants
King George,Virginia,1,50.03,3,24905.384991,-3.8,stable,0.4384000000000001,Have NPL Sites,More Than Two Harmful Powerplants
Wythe,Virginia,0,0.0,0,0.0,3.0,stable,0.4383,No NPL Sites,No Harmful Powerplants
Stutsman,North Dakota,0,0.0,2,1547.2030100000004,-8.3,stable,0.4383,No NPL Sites,Two Harmful Powerplants
Dallas,Missouri,0,0.0,0,0.0,3.0,stable,0.4383,No NPL Sites,No Harmful Powerplants
Hardee,Florida,0,0.0,3,18595.547875,-1.5,stable,0.4381,No NPL Sites,More Than Two Harmful Powerplants
Jefferson,Wisconsin,0,0.0,3,1126.8960140000002,0.2,stable,0.438,No NPL Sites,More Than Two Harmful Powerplants
Wayne,Mississippi,0,0.0,0,0.0,-0.4,stable,0.438,No NPL Sites,No Harmful Powerplants
Berrien,Georgia,0,0.0,0,0.0,0.3,stable,0.4379,No NPL Sites,No Harmful Powerplants
Smith,Texas,0,0.0,0,0.0,0.8,stable,0.4379,No NPL Sites,No Harmful Powerplants
Limestone,Texas,0,0.0,0,0.0,-5.4,stable,0.4378,No NPL Sites,No Harmful Powerplants
Chatham,North Carolina,0,0.0,0,137.355,-3.4,stable,0.4378,No NPL Sites,No Harmful Powerplants
Hill,Texas,0,0.0,0,0.0,-0.6,stable,0.4377000000000001,No NPL Sites,No Harmful Powerplants
San Luis Obispo,California,1,50.0,7,98409.789,-1.3,falling,0.4377000000000001,Have NPL Sites,More Than Two Harmful Powerplants
Neshoba,Mississippi,0,0.0,0,0.0,3.1,stable,0.4376,No NPL Sites,No Harmful Powerplants
Champaign,Illinois,0,0.0,2,513.3326300000001,0.0,stable,0.4376,No NPL Sites,Two Harmful Powerplants
Pickens,Alabama,0,0.0,0,0.0,2.1,stable,0.4375000000000001,No NPL Sites,No Harmful Powerplants
Red River,Louisiana,0,0.0,1,195.11243000000002,-0.4,stable,0.4375000000000001,No NPL Sites,One Harmful Powerplants
Prince of Wales-Outer Ketchikan,Alaska,0,0.0,0,0.0,-7.9,stable,0.4375000000000001,No NPL Sites,No Harmful Powerplants
Warren,Mississippi,0,0.0,3,4476.616,-1.8,falling,0.4375000000000001,No NPL Sites,More Than Two Harmful Powerplants
Tarrant,Texas,2,89.92,2,1076.1250000000002,-1.3,stable,0.4375000000000001,Have NPL Sites,Two Harmful Powerplants
Grant,Louisiana,0,0.0,0,0.0,-0.9,stable,0.4374,No NPL Sites,No Harmful Powerplants
Calhoun,Texas,1,50.0,6,26444.980562,-5.1,stable,0.4374,Have NPL Sites,More Than Two Harmful Powerplants
Lafayette,Mississippi,0,0.0,0,0.0,-7.7,falling,0.4372999999999999,No NPL Sites,No Harmful Powerplants
Camden,North Carolina,0,0.0,0,0.0,2.8,stable,0.4372999999999999,No NPL Sites,No Harmful Powerplants
Stone,Arkansas,0,0.0,0,0.0,0.7,stable,0.4372999999999999,No NPL Sites,No Harmful Powerplants
Grant,Washington,1,50.0,0,50537.66498,-1.4,stable,0.4371,Have NPL Sites,No Harmful Powerplants
Wilson,North Carolina,0,0.0,1,347.1579,-1.0,stable,0.4371,No NPL Sites,One Harmful Powerplants
Sonoma,California,0,0.0,5,915.91838,-1.0,stable,0.4371,No NPL Sites,More Than Two Harmful Powerplants
Bollinger,Missouri,0,0.0,0,0.0,0.2,stable,0.4367,No NPL Sites,No Harmful Powerplants
Pocahontas,West Virginia,0,0.0,0,0.0,-0.8,stable,0.4367,No NPL Sites,No Harmful Powerplants
Seminole,Florida,2,100.0,1,25.201,-1.2,stable,0.4367,Have NPL Sites,One Harmful Powerplants
Powell,Montana,0,0.0,0,0.0,7.2,rising,0.4367,No NPL Sites,No Harmful Powerplants
Geauga,Ohio,0,0.0,0,0.0,2.5,stable,0.4367,No NPL Sites,No Harmful Powerplants
Walla Walla,Washington,0,0.0,0,8315.080000000002,-1.7,stable,0.4366,No NPL Sites,No Harmful Powerplants
Quitman,Mississippi,0,0.0,0,0.0,-3.3,stable,0.4366,No NPL Sites,No Harmful Powerplants
Bremer,Iowa,0,0.0,3,729.4460600000001,-0.4,stable,0.4366,No NPL Sites,More Than Two Harmful Powerplants
Thurston,Nebraska,0,0.0,1,0.097,-2.9,stable,0.4364,No NPL Sites,One Harmful Powerplants
Taylor,Iowa,0,0.0,1,6.484,0.1,stable,0.4364,No NPL Sites,One Harmful Powerplants
Taylor,Texas,0,0.0,0,23685.685,-0.3,stable,0.4364,No NPL Sites,No Harmful Powerplants
Defiance,Ohio,0,0.0,1,464.87922000000003,-0.7,stable,0.4363000000000001,No NPL Sites,One Harmful Powerplants
Choctaw,Alabama,0,0.0,1,1209.130999,1.5,stable,0.4362,No NPL Sites,One Harmful Powerplants
Decatur,Georgia,0,0.0,1,476.55199999999996,-0.1,stable,0.4361,No NPL Sites,One Harmful Powerplants
Sumter,Florida,0,0.0,0,0.0,-5.4,falling,0.436,No NPL Sites,No Harmful Powerplants
Randolph,West Virginia,0,0.0,0,0.0,3.4,stable,0.436,No NPL Sites,No Harmful Powerplants
Nodaway,Missouri,0,0.0,1,2.745,-1.3,stable,0.436,No NPL Sites,One Harmful Powerplants
Jasper,South Carolina,0,0.0,2,24722.846787000002,1.2,stable,0.4359,No NPL Sites,Two Harmful Powerplants
Ellis,Texas,0,0.0,2,7765.098999999997,0.7,stable,0.4358,No NPL Sites,Two Harmful Powerplants
Howard,Iowa,0,0.0,1,0.05784,0.0,stable,0.4358,No NPL Sites,One Harmful Powerplants
Randolph,Alabama,0,0.0,0,759.3889999999999,-3.9,stable,0.4357,No NPL Sites,No Harmful Powerplants
Hancock,Kentucky,0,0.0,0,0.0,1.4,stable,0.4357,No NPL Sites,No Harmful Powerplants
Orange,Vermont,3,150.0,0,7.0710000000000015,2.1,stable,0.4357,Have NPL Sites,No Harmful Powerplants
Fremont,Colorado,1,31.31,0,0.0,-2.3,stable,0.4356,Have NPL Sites,No Harmful Powerplants
Rusk,Texas,0,0.0,4,77074.300296,3.1,stable,0.4356,No NPL Sites,More Than Two Harmful Powerplants
Huntingdon,Pennsylvania,0,0.0,0,431.12163,3.8,stable,0.4355,No NPL Sites,No Harmful Powerplants
Suffolk,Massachusetts,0,0.0,6,6597.175006,-3.5,falling,0.4353,No NPL Sites,More Than Two Harmful Powerplants
Indiana,Pennsylvania,0,0.0,2,43230.234028,0.5,stable,0.4352,No NPL Sites,Two Harmful Powerplants
Cheyenne,Nebraska,0,0.0,2,4421.877,-4.4,stable,0.4351,No NPL Sites,Two Harmful Powerplants
Sagadahoc,Maine,0,0.0,0,0.0,-8.0,falling,0.435,No NPL Sites,No Harmful Powerplants
Dallam,Texas,0,0.0,0,0.0,-8.7,stable,0.435,No NPL Sites,No Harmful Powerplants
Caledonia,Vermont,1,52.29,0,2216.205,-2.1,stable,0.435,Have NPL Sites,No Harmful Powerplants
Amador,California,1,58.31,1,3255.453009,-1.2,falling,0.4349000000000001,Have NPL Sites,One Harmful Powerplants
Alcorn,Mississippi,0,0.0,0,0.0,2.6,stable,0.4349000000000001,No NPL Sites,No Harmful Powerplants
Nevada,Arkansas,0,0.0,0,0.0,5.1,stable,0.4349000000000001,No NPL Sites,No Harmful Powerplants
Converse,Wyoming,0,0.0,1,33674.111954,0.5,stable,0.4348,No NPL Sites,One Harmful Powerplants
Hardin,Texas,0,0.0,1,443.189,2.4,stable,0.4348,No NPL Sites,One Harmful Powerplants
Sacramento,California,4,185.92,8,34522.01540400001,-1.8,falling,0.4346,Have NPL Sites,More Than Two Harmful Powerplants
Boundary,Idaho,0,0.0,0,132.76668999999998,-0.3,stable,0.4346,No NPL Sites,No Harmful Powerplants
Boyd,Nebraska,0,0.0,0,57.482,-1.4,stable,0.4346,No NPL Sites,No Harmful Powerplants
Jefferson,Nebraska,0,0.0,0,1345.9410000000005,-2.6,stable,0.4345,No NPL Sites,No Harmful Powerplants
Pierce,Nebraska,0,0.0,1,0.098,-6.4,stable,0.4345,No NPL Sites,One Harmful Powerplants
Madison,North Carolina,0,0.0,0,74.01700000000002,3.2,stable,0.4345,No NPL Sites,No Harmful Powerplants
Antrim,Michigan,1,48.55,0,0.0,2.1,stable,0.4345,Have NPL Sites,No Harmful Powerplants
Mahoning,Ohio,0,0.0,1,134.988,0.0,stable,0.4345,No NPL Sites,One Harmful Powerplants
Jackson,Illinois,0,0.0,2,960.7080000000001,1.3,stable,0.4344,No NPL Sites,Two Harmful Powerplants
Presque Isle,Michigan,0,0.0,0,0.0,-0.9,stable,0.4344,No NPL Sites,No Harmful Powerplants
Dawson,Georgia,0,0.0,0,0.0,-1.1,stable,0.4344,No NPL Sites,No Harmful Powerplants
Jenkins,Georgia,0,0.0,0,27.841,-1.5,stable,0.4344,No NPL Sites,No Harmful Powerplants
Lee,Texas,0,0.0,1,254.442,3.1,stable,0.4344,No NPL Sites,One Harmful Powerplants
Wayne,Iowa,0,0.0,0,0.0,-0.4,stable,0.4344,No NPL Sites,No Harmful Powerplants
Montgomery,Alabama,1,44.46,0,0.0,2.2,stable,0.4344,Have NPL Sites,No Harmful Powerplants
Sutton,Texas,0,0.0,0,0.0,7.0,stable,0.4340999999999999,No NPL Sites,No Harmful Powerplants
Spencer,Indiana,0,0.0,1,67450.86898,-5.2,stable,0.4340999999999999,No NPL Sites,One Harmful Powerplants
Phelps,Missouri,0,0.0,1,7.843,1.2,stable,0.434,No NPL Sites,One Harmful Powerplants
Rockbridge,Virginia,0,0.0,1,386.61052000000007,4.6,stable,0.434,No NPL Sites,One Harmful Powerplants
Wayne,Ohio,0,0.0,5,1006.141739,0.4,stable,0.434,No NPL Sites,More Than Two Harmful Powerplants
Osage,Missouri,0,0.0,0,0.0,0.8,stable,0.434,No NPL Sites,No Harmful Powerplants
Wasatch,Utah,0,0.0,1,145.85500000000005,0.3,stable,0.4339,No NPL Sites,One Harmful Powerplants
Richland,Montana,0,0.0,5,3355.4490010000013,-0.9,stable,0.4339,No NPL Sites,More Than Two Harmful Powerplants
Watauga,North Carolina,0,0.0,0,0.0,0.3,stable,0.4338,No NPL Sites,No Harmful Powerplants
Ketchikan Gateway,Alaska,0,0.0,1,708.7480000000003,-2.9,stable,0.4336,No NPL Sites,One Harmful Powerplants
Gosper,Nebraska,0,0.0,0,433.05300000000005,-2.3,stable,0.4336,No NPL Sites,No Harmful Powerplants
Lancaster,Nebraska,0,0.0,6,5047.080031,2.2,rising,0.4335000000000001,No NPL Sites,More Than Two Harmful Powerplants
Webster,Missouri,0,0.0,0,0.0,0.0,stable,0.4332,No NPL Sites,No Harmful Powerplants
Burke,North Dakota,0,0.0,0,0.0,2.8,stable,0.4331,No NPL Sites,No Harmful Powerplants
Colbert,Alabama,0,0.0,1,9699.507989,0.6,stable,0.4331,No NPL Sites,One Harmful Powerplants
Menominee,Michigan,0,0.0,0,159.207,2.3,stable,0.433,No NPL Sites,No Harmful Powerplants
Dent,Missouri,0,0.0,0,0.0,-0.8,stable,0.4329000000000001,No NPL Sites,No Harmful Powerplants
Atkinson,Georgia,0,0.0,0,0.0,-0.4,stable,0.4329000000000001,No NPL Sites,No Harmful Powerplants
Manatee,Florida,0,0.0,2,979.551,-2.4,falling,0.4328,No NPL Sites,Two Harmful Powerplants
Kent,Michigan,8,312.0,4,1558.4265,-2.3,stable,0.4328,Have NPL Sites,More Than Two Harmful Powerplants
Fallon,Montana,0,0.0,0,472.482,4.4,stable,0.4328,No NPL Sites,No Harmful Powerplants
Tripp,South Dakota,0,0.0,0,0.0,-0.5,stable,0.4327,No NPL Sites,No Harmful Powerplants
Donley,Texas,0,0.0,0,750.1549999999999,-0.9,stable,0.4327,No NPL Sites,No Harmful Powerplants
Washington,District of Columbia,0,0.0,0,0.0,-6.2,falling,0.4326,No NPL Sites,No Harmful Powerplants
Holt,Nebraska,0,0.0,1,1709.5710000000001,-4.6,stable,0.4326,No NPL Sites,One Harmful Powerplants
Dawson,Montana,0,0.0,1,13.134999999999998,-1.7,stable,0.4326,No NPL Sites,One Harmful Powerplants
Pendleton,West Virginia,0,0.0,0,0.0,1.1,stable,0.4325,No NPL Sites,No Harmful Powerplants
Seward,Nebraska,0,0.0,0,0.004,4.7,stable,0.4323,No NPL Sites,No Harmful Powerplants
Bamberg,South Carolina,0,0.0,1,10003.330086000002,1.5,stable,0.4323,No NPL Sites,One Harmful Powerplants
Pemiscot,Missouri,0,0.0,0,0.0,-2.7,stable,0.4323,No NPL Sites,No Harmful Powerplants
Cascade,Montana,3,154.26,0,7110.547000000001,-2.4,stable,0.4322,Have NPL Sites,No Harmful Powerplants
Cass,Indiana,1,50.0,1,103.982,-3.2,stable,0.4321,Have NPL Sites,One Harmful Powerplants
Randolph,Georgia,0,0.0,0,0.0,0.0,stable,0.4321,No NPL Sites,No Harmful Powerplants
Madison,Louisiana,0,0.0,0,0.0,0.0,stable,0.43200000000000005,No NPL Sites,No Harmful Powerplants
El Paso,Colorado,0,0.0,5,22165.803078,-0.7,stable,0.4319,No NPL Sites,More Than Two Harmful Powerplants
Bennett,South Dakota,0,0.0,0,0.0,-1.5,stable,0.4318,No NPL Sites,No Harmful Powerplants
Mendocino,California,1,44.73,0,97.694,-0.5,stable,0.4318,Have NPL Sites,No Harmful Powerplants
Lake,California,1,44.42,0,31430.319000000003,-1.3,falling,0.4317,Have NPL Sites,No Harmful Powerplants
Platte,Missouri,0,0.0,3,55311.572833000006,1.5,stable,0.4315999999999999,No NPL Sites,More Than Two Harmful Powerplants
Bonner,Idaho,0,0.0,0,5370.567999999998,-1.6,falling,0.4314,No NPL Sites,No Harmful Powerplants
Monongalia,West Virginia,0,0.0,2,22895.112986000004,1.6,stable,0.4314,No NPL Sites,Two Harmful Powerplants
Osceola,Florida,0,0.0,2,334.05799800000005,-0.7,stable,0.4313,No NPL Sites,Two Harmful Powerplants
Putnam,Ohio,0,0.0,0,0.0,4.8,stable,0.4313,No NPL Sites,No Harmful Powerplants
Highlands,Florida,0,0.0,1,19.402,-4.8,falling,0.4312,No NPL Sites,One Harmful Powerplants
Dodge,Wisconsin,2,79.77,0,2391.571,-3.7,falling,0.4312,Have NPL Sites,No Harmful Powerplants
Fulton,Indiana,0,0.0,0,0.0,-5.0,falling,0.4310000000000001,No NPL Sites,No Harmful Powerplants
Twin Falls,Idaho,0,0.0,3,2459.3696200000004,-1.1,falling,0.4310000000000001,No NPL Sites,More Than Two Harmful Powerplants
Franklin,Alabama,0,0.0,0,0.0,1.1,stable,0.4309000000000001,No NPL Sites,No Harmful Powerplants
Baker,Florida,0,0.0,1,290.5080000000001,-3.4,stable,0.4309000000000001,No NPL Sites,One Harmful Powerplants
Daviess,Indiana,0,0.0,0,30.270000000000003,5.9,stable,0.4308,No NPL Sites,No Harmful Powerplants
Manistee,Michigan,1,51.91,2,2696.999009,-6.0,stable,0.4307,Have NPL Sites,Two Harmful Powerplants
Santa Cruz,California,1,28.9,3,214.699,-0.8,falling,0.4307,Have NPL Sites,More Than Two Harmful Powerplants
