name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Tracy Combined Cycle Power Plant,37.7107,-121.4906,Gas,California,San Joaquin,6077
Transamerica Pyramid,37.7956,-122.4028,Gas,California,San Francisco,6075
Treasure Coast Energy Center,27.3839,-80.3775,Gas,Florida,St Lucie,12111
Trigen St. Louis,38.6359,-90.1809,Gas,Missouri,St Louis,29189
Trinidad (TX),32.1245,-96.1013,Gas,Texas,Henderson,48213
Triton East and West Cogen,41.9169,-87.8456,Gas,Illinois,Cook,17031
Tropicana Products Bradent,27.4834,-82.5483,Gas,Florida,Manatee,12081
Troy Energy LLC,41.4772,-83.4598,Gas,Ohio,Wood,39173
Tulsa,36.1165,-95.991,Gas,Oklahoma,Tulsa,40143
Tuscola Station,39.7982,-88.3498,Gas,Illinois,Douglas,17041
Ty Cooke,33.5211,-101.7906,Gas,Texas,Lubbock,48303
UA Central Utility Plant,36.0663,-94.1723,Gas,Arkansas,Washington,5143
UCI Facilities Management Central Plant,33.6481,-117.8467,Gas,California,Orange,6059
UCI Fuel Cell,33.788000000000004,-117.8901,Gas,California,Orange,6059
UCLA So Campus Cogen Project,34.0692,-118.4439,Gas,California,Los Angeles,6037
UCONN Cogen Facility,41.8092,-72.2542,Gas,Connecticut,Tolland,9013
UDR Glastonbury Fuel Cell,41.717,-72.5361,Gas,Connecticut,Hartford,9003
UI RCP Bridgeport Seaside,41.1576,-73.2081,Gas,Connecticut,Fairfield,9001
UI RCP New Haven Fuel Cell,41.2888,-72.8986,Gas,Connecticut,New Haven,9009
UI RCP Woodbridge FC,41.358,-73.0078,Gas,Connecticut,New Haven,9009
US Borax,35.0329,-117.701,Gas,California,Kern,6029
US Gypsum Oakfield,43.0647,-78.2972,Gas,New York,Genesee,36037
US Magnesium,40.9133,-112.7339,Gas,Utah,Tooele,49045
UTS SJ1 LLC,37.4331,-121.9419,Gas,California,Santa Clara,6085
UW Madison Charter Street Plant,43.07,-89.4006,Gas,Wisconsin,Dane,55025
Union Carbide Seadrift Cogen,28.5105,-96.7706,Gas,Texas,Calhoun,48057
Union Power Station,33.2961,-92.5894,Gas,Arkansas,Union,5139
Univ Minnesota CHP Plant,44.9786,-93.2408,Gas,Minnesota,Hennepin,27053
Univ of Calif Santa Cruz Cogeneration,36.9997,-122.0622,Gas,California,Santa Cruz,6087
Univ of Massachusetts Medical Center,42.279,-71.7598,Gas,Massachusetts,Worcester,25027
Univ of Oregon Central Power Station,44.0483,-123.0739,Gas,Oregon,Lane,41039
Univ of San Francisco Cogen,37.7766,-122.4519,Gas,California,San Francisco,6075
University Park North,41.4425,-87.7514,Gas,Illinois,Will,17197
University Park South,41.4409,-87.7532,Gas,Illinois,Will,17197
University of Arizona - Biosphere 2,32.578,-110.8526,Gas,Arizona,Pinal,4021
University of California San Diego,32.8747,-117.2392,Gas,California,San Diego,6073
University of Colorado,40.0076,-105.2692,Gas,Colorado,Boulder,8013
University of Florida,29.6403,-82.3486,Gas,Florida,Alachua,12001
University of Illinois Abbott Power Plt,40.1052,-88.2415,Gas,Illinois,Champaign,17019
University of Illinois Cogen Facility,41.8675,-87.6524,Gas,Illinois,Cook,17031
University of Michigan,42.2812,-83.7346,Gas,Michigan,Washtenaw,26161
University of Oklahoma,35.2089,-97.4424,Gas,Oklahoma,Cleveland,40027
University of Rochester,43.1239,-77.6289,Gas,New York,Monroe,36055
University of Tennessee Steam Plant,35.9492,-83.9261,Gas,Tennessee,Knox,47093
University of Texas at Dallas,32.9883,-96.7489,Gas,Texas,Dallas,48113
Urquhart,33.435,-81.9111,Gas,South Carolina,Aiken,45003
V H Braunig,29.2567,-98.3825,Gas,Texas,Bexar,48029
Valencia,31.3635,-110.9313,Gas,Arizona,Santa Cruz,4023
Valencia Energy Facility,34.6115,-106.7322,Gas,New Mexico,Valencia,35061
Valero Refinery Cogeneration Unit 1,38.0736,-122.1411,Gas,California,Solano,6095
Valley (CA),34.245,-118.3913,Gas,California,Los Angeles,6037
Valley (WI),43.0303,-87.9233,Gas,Wisconsin,Milwaukee,55079
Valmont,40.0195,-105.202,Gas,Colorado,Boulder,8013
Valmont Combustion Turbine Project,40.0205,-105.2009,Gas,Colorado,Boulder,8013
Van Sant Station,39.145,-75.5482,Gas,Delaware,Kent,10001
Vanderbilt University Power Plant,36.1459,-86.8038,Gas,Tennessee,Davidson,47037
Vandolah Power Station,27.5236,-81.92399999999998,Gas,Florida,Hardee,12049
Venice,38.6642,-90.1764,Gas,Illinois,Madison,17119
Veolia Energy Trenton L.P.,40.2167,-74.7667,Gas,Pennsylvania,Bucks,42017
Verizon-Torrance,33.8506,-118.3042,Gas,California,Los Angeles,6037
Vermillion Energy Facility,39.9223,-87.4464,Gas,Indiana,Vermillion,18165
Vernon Boulevard,40.7537,-73.9508,Gas,New York,Queens,36081
Vestaburg,43.4016,-84.9141,Gas,Michigan,Montcalm,26117
Victor J Daniel Jr,30.5322,-88.5553,Gas,Mississippi,Jackson,28059
Victoria,28.7883,-97.01,Gas,Texas,Victoria,48469
Victoria Texas Plant,28.6751,-96.956,Gas,Texas,Victoria,48469
Virginia Tech Power Plant,37.2319,-80.4211,Gas,Virginia,Montgomery,51121
W Plant,32.9033,-117.1956,Gas,California,San Diego,6073
W S Lee,34.6022,-82.435,Gas,South Carolina,Anderson,45007
W.A. Parish Carbon Capture Plant,29.4753,-95.6342,Gas,Texas,Fort Bend,48157
WFEC GenCo LLC,35.0833,-98.2264,Gas,Oklahoma,Caddo,40015
Wabash Valley Power IGCC,39.53,-87.4247,Gas,Indiana,Vigo,18167
Wahoo,41.2118,-96.6115,Gas,Nebraska,Saunders,31155
Wakefield,42.2691,-96.8621,Gas,Nebraska,Dixon,31051
Wallingford Energy,41.4487,-72.8354,Gas,Connecticut,New Haven,9009
Walnut,37.4903,-120.9044,Gas,California,Stanislaus,6099
Walnut Creek Energy Park,34.0087,-117.9449,Gas,California,Los Angeles,6037
Walnut Energy Center,37.4878,-120.8956,Gas,California,Stanislaus,6099
Walton County Power LLC,33.8148,-83.6954,Gas,Georgia,Walton,13297
Walton Discover Power Facility,32.541,-85.0389,Gas,Alabama,Lee,1081
Wamego,39.1992,-96.3086,Gas,Kansas,Pottawatomie,20149
Wansley Combined Cycle,33.4064,-85.037,Gas,Georgia,Heard,13149
Wansley Unit 9,33.4083,-85.0403,Gas,Georgia,Heard,13149
Warren County,38.9717,-78.1772,Gas,Virginia,Warren,51187
Warren F Sam Beasley Generation Station,39.2792,-75.6239,Gas,Delaware,Kent,10001
Washington City Electric Generation,37.155,-113.4392,Gas,Utah,Washington,49053
Washington County Cogeneration Facility,31.2504,-88.0156,Gas,Alabama,Mobile,1097
Washington County Power LLC,33.0922,-82.98,Gas,Georgia,Hancock,13141
Washington Energy Facility,39.58,-81.6564,Gas,Ohio,Washington,39167
Wasson CO2 Removal Plant,33.0099,-102.7569,Gas,Texas,Yoakum,48501
Watchtower Educational Center,41.4984,-73.5746,Gas,New York,Putnam,36079
Water Street Station,43.5828,-83.8967,Gas,Michigan,Bay,26017
Waterbury Generation,41.5444,-73.0417,Gas,Connecticut,New Haven,9009
Waterford 1 & 2,29.9989,-90.4768,Gas,Louisiana,St Charles,22089
Waterford Power  LLC,39.5333,-81.7178,Gas,Ohio,Washington,39167
Waters River,42.5429,-70.9283,Gas,Massachusetts,Essex,25009
Watkins Manufacturing Co.,33.1438,-117.2369,Gas,California,San Diego,6073
Watson Cogeneration,33.8166,-118.2448,Gas,California,Los Angeles,6037
Wayne County,35.3758,-78.0981,Gas,North Carolina,Wayne,37191
Waynoka Gas Processing Plant,36.651,-98.7656,Gas,Oklahoma,Woods,40151
Weleetka,35.3233,-96.1352,Gas,Oklahoma,Hughes,40063
Wellesley College Central Utility Plant,42.2939,-71.3081,Gas,Massachusetts,Norfolk,25021
Wellington 1,37.2614,-97.4057,Gas,Kansas,Sumner,20191
Wellington 2,37.2678,-97.3497,Gas,Kansas,Sumner,20191
Welport Lease Project,35.3544,-119.6617,Gas,California,Kern,6029
Wesleyan University Cogen 1,41.5564,-72.6539,Gas,Connecticut,Middlesex,9007
West 14th Street,37.2354,-97.011,Gas,Kansas,Cowley,20035
West 41st Street,41.474,-81.7145,Gas,Ohio,Cuyahoga,39035
West Campus Cogeneration Facility,43.0751,-89.4251,Gas,Wisconsin,Dane,55025
West Campus Steam Plant,40.7928,-77.8647,Gas,Pennsylvania,Centre,42027
West County Energy Center,26.6986,-80.3747,Gas,Florida,Palm Beach,12099
West Coxsackie,42.3509,-73.8158,Gas,New York,Greene,36039
West Deptford Energy Station,39.8414,-75.2214,Gas,New Jersey,Gloucester,34015
West Gardner,38.7875,-94.9861,Gas,Kansas,Johnson,20091
West Groton CHP,42.6134,-71.6338,Gas,Massachusetts,Middlesex,25017
West Marinette,45.0869,-87.6881,Gas,Wisconsin,Marinette,55075
West Marinette 34,45.0869,-87.6892,Gas,Wisconsin,Marinette,55075
West Phoenix,33.4417,-112.1583,Gas,Arizona,Maricopa,4013
West Point (PA),40.2205,-75.3016,Gas,Pennsylvania,Montgomery,42091
West Point Municipal,41.8449,-96.7134,Gas,Nebraska,Cuming,31039
West Valley Generation Project,40.6667,-112.0317,Gas,Utah,Salt Lake,49035
WestRock (IL),41.7697,-88.28,Gas,Illinois,Kane,17089
Westbrook Energy Center Power Plant,43.6575,-70.375,Gas,Maine,Cumberland,23005
Westend Facility,35.7075,-117.3956,Gas,California,San Bernardino,6071
Western 102 Power Plant,39.5603,-119.5108,Gas,Nevada,Washoe,32031
Western Michigan University Power Plant,42.28,-85.6064,Gas,Michigan,Kalamazoo,26077
Western Power & Steam Inc,35.4405,-119.0129,Gas,California,Kern,6029
Western Sugar Coop - Torrington,42.0469,-104.1863,Gas,Wyoming,Goshen,56015
Westhollow Technology Center,29.726,-95.6382,Gas,Texas,Fort Bend,48157
Westport,39.266,-76.6295,Gas,Maryland,Baltimore,24005
Wheatland Generating Facility,38.6716,-87.2931,Gas,Indiana,Knox,18083
Wheaton,44.8854,-91.5158,Gas,Wisconsin,Chippewa,55017
Wheelabrator Norwalk Energy,33.9249,-118.0679,Gas,California,Los Angeles,6037
White Pine Electric Power,46.7644,-89.5669,Gas,Michigan,Ontonagon,26131
Whitehead,40.1817,-111.6203,Gas,Utah,Utah,49049
Whitehorn,48.8856,-122.7516,Gas,Washington,Whatcom,53073
Whitemarsh Central Utility Plant,40.0975,-75.2428,Gas,Pennsylvania,Montgomery,42091
Whiting Clean Energy,41.6739,-87.4775,Gas,Indiana,Lake,18089
Whiting Refinery,41.6703,-87.4803,Gas,Indiana,Lake,18089
Wichita Plant,37.5813,-97.4241,Gas,Kansas,Sedgwick,20173
Wilkes,32.8482,-94.548,Gas,Texas,Cass,48067
William Floyd School District,40.7769,-72.8508,Gas,New York,Suffolk,36103
Willow Glen,30.2743,-91.1164,Gas,Louisiana,Iberville,22047
Winchester Power Park,30.0381,-96.9875,Gas,Texas,Lee,48287
Winnetka,42.1156,-87.73100000000002,Gas,Illinois,Cook,17031
Wise County Power LLC,33.0583,-97.9103,Gas,Texas,Wise,48497
Wolf Hills Energy,36.6644,-82.1044,Gas,Tennessee,Sullivan,47163
Wolf Hollow I LP,32.3342,-97.7317,Gas,Texas,Hood,48221
Wolf Hollow II,32.3377,-97.7346,Gas,Texas,Hood,48221
Wolfskill Energy Center,38.2285,-122.0752,Gas,California,Solano,6095
Woodall Gas Plant,35.6908,-100.2403,Gas,Texas,Wheeler,48483
Woodbridge Energy Center,40.515,-74.3189,Gas,New Jersey,Middlesex,34023
Woodland,37.6526,-121.0204,Gas,California,Stanislaus,6099
Woodsdale,39.4492,-84.4611,Gas,Ohio,Butler,39017
Worthington Generation LLC,39.0708,-87.0128,Gas,Indiana,Greene,18055
Wyandotte,42.2081,-83.1453,Gas,Michigan,Wayne,26163
Xilinx San Jose,37.2528,-121.9342,Gas,California,Santa Clara,6085
Yahoo! - HQ,37.4154,-122.0257,Gas,California,Santa Clara,6085
Yankee Street,39.603,-84.2047,Gas,Ohio,Warren,39165
Yankton,42.8933,-97.3533,Gas,South Dakota,Yankton,46135
Yates,33.4622,-84.8986,Gas,Georgia,Coweta,13077
Yates Gas Plant,30.8847,-101.9208,Gas,Texas,Pecos,48371
Yazoo,32.8458,-90.4211,Gas,Mississippi,Yazoo,28163
Yellowhammer Gas Plant,30.4035,-88.1283,Gas,Alabama,Mobile,1097
York Energy Center,39.7375,-76.3067,Gas,Pennsylvania,York,42133
York Generation Company LLC,39.9856,-76.6762,Gas,Pennsylvania,York,42133
Yuba City Cogen Partners,39.1367,-121.6398,Gas,California,Sutter,6101
Yuba City Energy Center,39.1392,-121.6387,Gas,California,Sutter,6101
Yuma Cogeneration Associates,32.7288,-114.6541,Gas,Arizona,Yuma,4027
Zeeland,42.8067,-86.0558,Gas,Michigan,Ottawa,26139
Zeeland Generating Station,42.8206,-85.9975,Gas,Michigan,Ottawa,26139
Zion Energy Center,42.4776,-87.895,Gas,Illinois,Lake,17097
Zorn,38.2803,-85.7023,Gas,Indiana,Clark,18019
eBay - South Jordan,40.5606,-112.0478,Gas,Utah,Salt Lake,49035
