name,latitude,longitude,primary_fuel,state,normalized_county,Fips
191 Peachtree Tower,33.7583,-84.3869,Oil,Georgia,Fulton,13121
74th Street,40.768,-73.9515,Oil,New York,New York,36061
Adrian,43.6371,-95.9328,Oil,Minnesota,Nobles,27105
Airport Industrial,38.2844,-104.5308,Oil,Colorado,Pueblo,8101
Albany,40.245,-94.339,Oil,Missouri,Gentry,29075
Albemarle Hospital Unit,35.3636,-80.1939,Oil,North Carolina,Stanly,37167
Albemarle Prime Power Park,35.4072,-80.1518,Oil,North Carolina,Stanly,37167
Albertville,34.3634,-86.2239,Oil,Alabama,Marshall,1095
Alexandria,45.8892,-95.3797,Oil,Minnesota,Douglas,27041
Algona,43.0733,-94.2392,Oil,Iowa,Kossuth,19109
Alliant SBD 8501 Aegon LI,42.0243,-91.704,Oil,Iowa,Linn,19113
Alliant SBD 8601 Quad Graphics,41.7958,-92.0592,Oil,Iowa,Iowa,19095
Alliant SBD 8602 Marion Sub,42.0289,-91.5975,Oil,Iowa,Linn,19113
Alliant SBD 9106 Rockwell CR,42.0356,-91.6458,Oil,Iowa,Linn,19113
Alliant SBD 9107 JBS USA,42.056,-92.8971,Oil,Iowa,Marshall,19127
Alliant SBD 9201 Norplex,43.0906,-91.5542,Oil,Iowa,Allamakee,19005
Alliant SBD 9203 Profol,41.935,-91.6361,Oil,Iowa,Linn,19113
Alliant SBD 9205 A Y McDonald,42.4906,-90.745,Oil,Iowa,Dubuque,19061
Alliant SBD 9206 Donaldson,43.3744,-92.1331,Oil,Iowa,Howard,19089
Alliant SBD 9301 Prairie Farms,42.53,-90.6847,Oil,Iowa,Dubuque,19061
Alliant SBD 9302 Aegon NP,42.0264,-91.7042,Oil,Iowa,Linn,19113
Alliant SBD 9403 Aegon DC,41.9167,-91.6542,Oil,Iowa,Linn,19113
Alliant SBD 9502 Eaton,42.8381,-93.6033,Oil,Iowa,Wright,19197
Alliant SBD 9901 Wells Fargo,41.9244,-91.6385,Oil,Iowa,Linn,19113
Alliant SBD0201 Ingredion,41.9701,-91.6662,Oil,Iowa,Linn,19113
Alta Municipal Utilities,42.6736,-95.3026,Oil,Iowa,Buena Vista,19021
Altamont,39.0687,-88.7555,Oil,Illinois,Effingham,17049
Amana Society Service Company,41.7932,-91.8918,Oil,Iowa,Benton,19011
Ambler,67.08800000000001,-157.8567,Oil,Alaska,North Slope,2185
Ames GT,42.0272,-93.5828,Oil,Iowa,Story,19169
Anadarko,39.757,-81.1155,Oil,Ohio,Monroe,39111
Anderson Erickson,41.6014,-93.5765,Oil,Iowa,Polk,19153
Anderson Power Products Division,42.4714,-71.7433,Oil,Massachusetts,Worcester,25027
Angoon,57.4992,-134.5861,Oil,Alaska,Juneau,2110
Aniak,61.5807,-159.5356,Oil,Alaska,Bethel,2050
Anita,41.4442,-94.7665,Oil,Iowa,Cass,19029
Arcadia Electric,44.2524,-91.5034,Oil,Wisconsin,Trempealeau,55121
Arcanum,39.9861,-84.5503,Oil,Ohio,Darke,39037
Arcanum Peaking,39.9867,-84.5513,Oil,Ohio,Darke,39037
Argyle,42.7019,-89.8697,Oil,Illinois,Jo Daviess,17085
Arnold,41.4219,-100.1956,Oil,Nebraska,Logan,31113
Ascutney,43.4011,-72.4203,Oil,New Hampshire,Sullivan,33019
Ashland,37.1938,-99.7631,Oil,Kansas,Clark,20025
Athens Regional Medical Center,33.9625,-83.3981,Oil,Georgia,Clarke,13059
Atlanta Gift Mart LP,33.7611,-84.3892,Oil,Georgia,Fulton,13121
Auke Bay,58.3875,-134.6446,Oil,Alaska,Juneau,2110
Avenue A Generator Sets,41.7807,-89.6894,Oil,Illinois,White,17193
Avon Park,27.5794,-81.4928,Oil,Florida,Highlands,12055
B L England,39.2908,-74.6364,Oil,New Jersey,Atlantic,34001
Backus Microgrid Project,41.5428,-72.0936,Oil,Connecticut,New London,9011
Baldwin City Plant No 1,38.7745,-95.1867,Oil,Kansas,Douglas,20045
Baldwin City Plant No 2,38.7649,-95.192,Oil,Kansas,Douglas,20045
Bancroft,43.2926,-94.2171,Oil,Iowa,Kossuth,19109
Bank of America Plaza,33.7708,-84.3861,Oil,Georgia,Fulton,13121
Barron,45.4019,-91.8404,Oil,Wisconsin,Barron,55005
Bassett Medical Center,42.6944,-74.9242,Oil,New York,Otsego,36077
Bayboro,27.7581,-82.6353,Oil,Florida,Pinellas,12103
Bayview,37.2717,-75.9682,Oil,Virginia,Northampton,51131
Bayville Central Facility,39.9094,-74.178,Oil,New Jersey,Ocean,34029
Beaver Island,45.7291,-85.5244,Oil,Michigan,Charlevoix,26029
Belle Haven Diesel Generation Facility,37.5486,-75.7908,Oil,Virginia,Northampton,51131
Bellefonte,34.7092,-85.9278,Oil,Alabama,Jackson,1071
Belleville,39.8328,-97.632,Oil,Kansas,Republic,20157
Bellevue,42.25,-90.4167,Oil,Iowa,Jackson,19097
Beloit,39.4578,-98.1122,Oil,Kansas,Mitchell,20123
Benson City of,45.3144,-95.6028,Oil,Minnesota,Swift,27151
Berlin,38.3278,-75.2172,Oil,Maryland,Worcester,24047
Berlin 5,44.25100000000001,-72.6027,Oil,Vermont,Washington,50023
Bethel,60.7897,-161.7878,Oil,Alaska,Bethel,2050
Biotech LS 0836,46.7331,-117.1583,Oil,Washington,Whitman,53075
Bird City,39.7581,-101.5319,Oil,Kansas,Cheyenne,20023
Blewett,34.9833,-79.8775,Oil,North Carolina,Richmond,37153
Block Island,41.1756,-71.5711,Oil,Rhode Island,Washington,44009
Blooming Prairie,43.86600000000001,-93.0504,Oil,Minnesota,Steele,27147
Bloomington Power Plant,37.042,-113.6267,Oil,Utah,Washington,49053
Blue Earth,43.6375,-94.1017,Oil,Minnesota,Faribault,27043
Boomer Lake Station,36.1438,-97.0681,Oil,Oklahoma,Payne,40119
Bostic Delivery No 2,35.3619,-81.8344,Oil,North Carolina,Rutherford,37161
Boulevard,32.0411,-81.145,Oil,Georgia,Chatham,13051
Bowling Green,41.3822,-83.6113,Oil,Ohio,Wood,39173
Boydton Plank Road Cogen Plant,37.1936,-77.4672,Oil,Virginia,Chesterfield,51041
Branford,41.2925,-72.7942,Oil,Connecticut,New Haven,9009
Breese,38.6075,-89.5245,Oil,Illinois,Clinton,17027
Brevig Mission,65.3317,-166.4795,Oil,Alaska,Nome,2180
Bridge Street 1 & 2,41.3628,-72.0825,Oil,Connecticut,New London,9011
Brooklyn,41.7278,-92.4479,Oil,Iowa,Poweshiek,19157
Brooklyn City North Plant,41.7394,-92.4394,Oil,Iowa,Poweshiek,19157
Brunswick,39.1522,-119.7478,Oil,Nevada,Carson City,32510
Bryan Peaking,41.4609,-84.527,Oil,Ohio,Williams,39171
Burlington (CO),39.3561,-102.2431,Oil,Colorado,Kit Carson,8063
Burlington GT,44.4814,-73.2239,Oil,Vermont,Chittenden,50007
Burwell,41.7803,-99.1361,Oil,Nebraska,Garfield,31071
Bushnell,40.5486,-90.5138,Oil,Illinois,McDonough,17109
Butler Municipal Power Plant,38.2644,-94.3444,Oil,Missouri,Bates,29013
Buxton,35.2672,-75.5347,Oil,North Carolina,Dare,37055
CNN Center,33.7592,-84.395,Oil,Georgia,Fulton,13121
Cambridge,40.2862,-100.1768,Oil,Nebraska,Furnas,31065
Campbell Village,40.2992,-98.7331,Oil,Nebraska,Kearney,31099
Cana Gas Processing Plant,35.5331,-98.1011,Oil,Oklahoma,Canadian,40017
Canal,41.7694,-70.5097,Oil,Massachusetts,Barnstable,25001
Cape Gas Turbine,43.6436,-70.2544,Oil,Maine,Cumberland,23005
Capitol Heat and Power,43.0785,-89.3773,Oil,Wisconsin,Dane,55025
Caribou Generation Station,46.848,-68.0026,Oil,Maine,Aroostook,23003
Carleton College,44.4619,-93.1564,Oil,Minnesota,Rice,27131
Carlyle,38.6106,-89.3583,Oil,Illinois,Clinton,17027
Carmi,38.0967,-88.1631,Oil,Illinois,White,17193
Caro,43.4659,-83.3278,Oil,Michigan,Tuscola,26157
Cascade,42.2982,-91.012,Oil,Iowa,Dubuque,19061
Casey City of,39.3106,-87.9926,Oil,Illinois,Clark,17023
Cashton,43.7429,-90.7803,Oil,Wisconsin,Monroe,55081
Catawba River Pollution Control,35.7766,-81.6643,Oil,North Carolina,Burke,37023
Caterpillar,40.4175,-86.8447,Oil,Indiana,Tippecanoe,18157
Centennial Generating Station,46.8661,-96.7464,Oil,Minnesota,Clay,27027
Center,37.7536,-106.1047,Oil,Colorado,Saguache,8109
Central Plant,34.8718,-82.366,Oil,South Carolina,Greenville,45045
Central Power Plant,41.745,-71.4584,Oil,Rhode Island,Providence,44007
CenturyLink Regional HQ,36.0205,-78.516,Oil,North Carolina,Wake,37183
Chappell,41.0926,-102.4715,Oil,Nebraska,Deuel,31049
Cherry Street,42.3886,-71.56,Oil,Massachusetts,Middlesex,25017
Cherryville City Hall,35.3778,-81.38,Oil,North Carolina,Gaston,37071
